complex_id,go_id,go_name,k,n,K,N,pvalue,fdr
205,GO:0006401,RNA catabolic process,1,7,98,2190,2.74516605e-1,3.29419926e-1
205,GO:0030234,enzyme regulator activity,1,7,128,2190,3.44379111e-1,3.93576127e-1
205,GO:0051321,meiotic cell cycle,1,7,153,2190,3.98113004e-1,4.34305095e-1
205,GO:0006325,chromatin organization,1,7,250,2190,5.72471064e-1,5.97361110e-1
205,GO:0005737,cytoplasm,5,7,1502,2190,6.14827444e-1,6.14827444e-1
206,GO:0006366,transcription from RNA polymerase II promoter,9,10,302,2190,1.42884581e-7,5.28672952e-6
206,GO:0000988,"transcription factor activity, protein binding",6,10,89,2190,7.02452909e-7,1.29953788e-5
206,GO:0019899,enzyme binding,3,10,47,2190,1.00088385e-3,9.75970092e-3
206,GO:0008134,transcription factor binding,3,10,52,2190,1.34769389e-3,9.75970092e-3
206,GO:0005634,nucleus,10,10,1145,2190,1.49773427e-3,9.75970092e-3
206,GO:0003677,DNA binding,5,10,219,2190,1.58265420e-3,9.75970092e-3
206,GO:0006325,chromatin organization,5,10,250,2190,2.89430983e-3,1.52984948e-2
206,GO:0032787,monocarboxylic acid metabolic process,2,10,23,2190,4.51239936e-3,2.08698470e-2
206,GO:0051049,regulation of transport,2,10,51,2190,2.12368157e-2,8.73069091e-2
206,GO:0006352,"DNA-templated transcription, initiation",2,10,67,2190,3.54148267e-2,1.31034859e-1
206,GO:0001071,nucleic acid binding transcription factor activity,2,10,72,2190,4.04435673e-2,1.36037454e-1
206,GO:0006629,lipid metabolic process,2,10,89,2190,5.94406764e-2,1.69945228e-1
206,GO:0006974,cellular response to DNA damage stimulus,3,10,211,2190,6.36154946e-2,1.69945228e-1
206,GO:0016570,histone modification,2,10,93,2190,6.43035997e-2,1.69945228e-1
206,GO:0051321,meiotic cell cycle,2,10,153,2190,1.50946920e-1,3.33072799e-1
206,GO:0001403,invasive growth in response to glucose limitation,1,10,36,2190,1.53033448e-1,3.33072799e-1
206,GO:0042393,histone binding,1,10,36,2190,1.53033448e-1,3.33072799e-1
206,GO:0006970,response to osmotic stress,1,10,40,2190,1.68663327e-1,3.40461299e-1
206,GO:0043934,sporulation,1,10,42,2190,1.76380497e-1,3.40461299e-1
206,GO:0006997,nucleus organization,1,10,44,2190,1.84033135e-1,3.40461299e-1
206,GO:0006360,transcription from RNA polymerase I promoter,1,10,63,2190,2.53605114e-1,4.32419434e-1
206,GO:0008289,lipid binding,1,10,64,2190,2.57114258e-1,4.32419434e-1
206,GO:0051052,regulation of DNA metabolic process,1,10,82,2190,3.17792080e-1,4.89929456e-1
206,GO:0006354,"DNA-templated transcription, elongation",1,10,82,2190,3.17792080e-1,4.89929456e-1
206,GO:0043167,ion binding,1,10,104,2190,3.85876580e-1,5.34187732e-1
206,GO:0018193,peptidyl-amino acid modification,1,10,104,2190,3.85876580e-1,5.34187732e-1
206,GO:0005694,chromosome,2,10,290,2190,3.89812670e-1,5.34187732e-1
206,GO:0006310,DNA recombination,1,10,118,2190,4.25954081e-1,5.43458655e-1
206,GO:0006260,DNA replication,1,10,118,2190,4.25954081e-1,5.43458655e-1
206,GO:0016787,hydrolase activity,2,10,334,2190,4.65217813e-1,5.73768636e-1
206,GO:0051726,regulation of cell cycle,1,10,164,2190,5.41616776e-1,6.27248066e-1
206,GO:0042221,response to chemical,1,10,172,2190,5.59437464e-1,6.27248066e-1
206,GO:0033043,regulation of organelle organization,1,10,172,2190,5.59437464e-1,6.27248066e-1
206,GO:0006281,DNA repair,1,10,180,2190,5.76632173e-1,6.27511483e-1
206,GO:0048285,organelle fission,1,10,216,2190,6.46775454e-1,6.79221159e-1
206,GO:0000278,mitotic cell cycle,1,10,224,2190,6.60863830e-1,6.79221159e-1
206,GO:0005737,cytoplasm,3,10,1502,2190,9.97826411e-1,9.97826411e-1
207,GO:0002181,cytoplasmic translation,58,59,101,2190,3.46964226e-85,1.14498195e-83
207,GO:0003735,structural constituent of ribosome,58,59,144,2190,4.99167106e-73,8.23625725e-72
207,GO:0005840,ribosome,58,59,191,2190,2.64759683e-64,2.91235651e-63
207,GO:0005198,structural molecule activity,58,59,239,2190,9.69311805e-58,7.99682239e-57
207,GO:0005737,cytoplasm,59,59,1502,2190,1.50804354e-10,9.95308738e-10
207,GO:0042273,ribosomal large subunit biogenesis,14,59,82,2190,1.19126265e-8,6.55194459e-8
207,GO:0042255,ribosome assembly,10,59,41,2190,5.40872901e-8,2.54982939e-7
207,GO:0006364,rRNA processing,16,59,173,2190,6.25725075e-6,2.58111593e-5
207,GO:0042274,ribosomal small subunit biogenesis,10,59,91,2190,1.09003350e-4,3.99678949e-4
207,GO:0070925,organelle assembly,10,59,100,2190,2.42966120e-4,8.01788195e-4
207,GO:0003723,RNA binding,17,59,266,2190,3.89677851e-4,1.16903355e-3
207,GO:0006414,translational elongation,2,59,22,2190,1.16908463e-1,3.21498274e-1
207,GO:0019843,rRNA binding,2,59,26,2190,1.53811429e-1,3.90444397e-1
207,GO:0016829,lyase activity,1,59,7,2190,1.74228647e-1,4.10681811e-1
207,GO:0006417,regulation of translation,3,59,57,2190,1.96818764e-1,4.33001281e-1
207,GO:0015931,nucleobase-containing compound transport,4,59,96,2190,2.57540050e-1,5.31176353e-1
207,GO:0051169,nuclear transport,4,59,134,2190,4.92641461e-1,9.56304012e-1
207,GO:0000054,ribosomal subunit export from nucleus,1,59,38,2190,6.48933273e-1,1.00000000e+0
207,GO:0004518,nuclease activity,1,59,42,2190,6.85903321e-1,1.00000000e+0
207,GO:0003729,mRNA binding,2,59,111,2190,8.11125832e-1,1.00000000e+0
207,GO:0031399,regulation of protein modification process,1,59,73,2190,8.68352896e-1,1.00000000e+0
207,GO:0006401,RNA catabolic process,1,59,98,2190,9.35323604e-1,1.00000000e+0
207,GO:0008380,RNA splicing,1,59,101,2190,9.40645340e-1,1.00000000e+0
207,GO:0006310,DNA recombination,1,59,118,2190,9.63599461e-1,1.00000000e+0
207,GO:0005773,vacuole,1,59,118,2190,9.63599461e-1,1.00000000e+0
207,GO:0030234,enzyme regulator activity,1,59,128,2190,9.72749734e-1,1.00000000e+0
207,GO:0006397,mRNA processing,1,59,130,2190,9.74287215e-1,1.00000000e+0
207,GO:0006468,protein phosphorylation,1,59,138,2190,9.79628942e-1,1.00000000e+0
207,GO:0005730,nucleolus,1,59,200,2190,9.96753793e-1,1.00000000e+0
207,GO:0006325,chromatin organization,1,59,250,2190,9.99292824e-1,1.00000000e+0
207,GO:0016787,hydrolase activity,1,59,334,2190,9.99950155e-1,1.00000000e+0
207,GO:0005739,mitochondrion,1,59,351,2190,9.99971288e-1,1.00000000e+0
207,GO:0005634,nucleus,2,59,1145,2190,1.00000000e+0,1.00000000e+0
208,GO:0002181,cytoplasmic translation,37,38,101,2190,9.42577176e-52,2.16792750e-50
208,GO:0003735,structural constituent of ribosome,38,38,144,2190,7.73324552e-48,8.89323235e-47
208,GO:0005840,ribosome,38,38,191,2190,1.47181958e-42,1.12839501e-41
208,GO:0005198,structural molecule activity,38,38,239,2190,1.70769190e-38,9.81922843e-38
208,GO:0005737,cytoplasm,38,38,1502,2190,5.15006593e-7,2.36903033e-6
208,GO:0042273,ribosomal large subunit biogenesis,7,38,82,2190,3.92974695e-4,1.50640300e-3
208,GO:0042255,ribosome assembly,5,38,41,2190,5.70491718e-4,1.87447279e-3
208,GO:0042274,ribosomal small subunit biogenesis,6,38,91,2190,4.10981941e-3,1.18157308e-2
208,GO:0006414,translational elongation,3,38,22,2190,5.91356971e-3,1.51124559e-2
208,GO:0006364,rRNA processing,8,38,173,2190,8.05719812e-3,1.85315557e-2
208,GO:0003723,RNA binding,10,38,266,2190,1.24649422e-2,2.60630609e-2
208,GO:0070925,organelle assembly,5,38,100,2190,2.71803850e-2,5.20957379e-2
208,GO:0006417,regulation of translation,3,38,57,2190,7.42086720e-2,1.31292266e-1
208,GO:0019843,rRNA binding,1,38,26,2190,3.67289699e-1,6.03404505e-1
208,GO:0015931,nucleobase-containing compound transport,2,38,96,2190,5.02501481e-1,7.70502271e-1
208,GO:0051169,nuclear transport,2,38,134,2190,6.86958763e-1,9.84021913e-1
208,GO:0031399,regulation of protein modification process,1,38,73,2190,7.27320544e-1,9.84021913e-1
208,GO:0006310,DNA recombination,1,38,118,2190,8.80353413e-1,1.00000000e+0
208,GO:0005773,vacuole,1,38,118,2190,8.80353413e-1,1.00000000e+0
208,GO:0030234,enzyme regulator activity,1,38,128,2190,9.00611639e-1,1.00000000e+0
208,GO:0006468,protein phosphorylation,1,38,138,2190,9.17514900e-1,1.00000000e+0
208,GO:0005739,mitochondrion,1,38,351,2190,9.98768928e-1,1.00000000e+0
208,GO:0005634,nucleus,1,38,1145,2190,1.00000000e+0,1.00000000e+0
209,GO:0003723,RNA binding,27,28,266,2190,1.42829860e-24,6.99866314e-23
209,GO:0042273,ribosomal large subunit biogenesis,19,28,82,2190,4.73382117e-22,1.15978619e-20
209,GO:0019843,rRNA binding,11,28,26,2190,1.09697420e-15,1.79172453e-14
209,GO:0003729,mRNA binding,16,28,111,2190,1.18264573e-14,1.44874101e-13
209,GO:0005730,nucleolus,17,28,200,2190,9.74684474e-12,9.55190784e-11
209,GO:0042255,ribosome assembly,8,28,41,2190,1.74749906e-8,1.42712423e-7
209,GO:0006364,rRNA processing,12,28,173,2190,4.04642953e-7,2.83250067e-6
209,GO:0070925,organelle assembly,8,28,100,2190,2.08099324e-5,1.27460836e-4
209,GO:0006417,regulation of translation,5,28,57,2190,6.21873434e-4,3.38575536e-3
209,GO:0005634,nucleus,22,28,1145,2190,3.67753852e-3,1.80199387e-2
209,GO:0042274,ribosomal small subunit biogenesis,4,28,91,2190,2.65951902e-2,1.18469483e-1
209,GO:0006413,translational initiation,2,28,39,2190,8.73860626e-2,3.41279596e-1
209,GO:0005840,ribosome,5,28,191,2190,9.05435663e-2,3.41279596e-1
209,GO:0004386,helicase activity,2,28,47,2190,1.19845082e-1,4.15259635e-1
209,GO:0006401,RNA catabolic process,3,28,98,2190,1.27120296e-1,4.15259635e-1
209,GO:0051049,regulation of transport,2,28,51,2190,1.37074030e-1,4.19789216e-1
209,GO:0051169,nuclear transport,3,28,134,2190,2.43127124e-1,6.73981436e-1
209,GO:0006414,translational elongation,1,28,22,2190,2.47585017e-1,6.73981436e-1
209,GO:0008233,peptidase activity,1,28,24,2190,2.66899014e-1,6.88318509e-1
209,GO:0003924,GTPase activity,1,28,31,2190,3.30804073e-1,7.33719450e-1
209,GO:0009451,RNA modification,1,28,32,2190,3.39482853e-1,7.33719450e-1
209,GO:0015931,nucleobase-containing compound transport,2,28,96,2190,3.49487720e-1,7.33719450e-1
209,GO:0006383,transcription from RNA polymerase III promoter,1,28,34,2190,3.56515966e-1,7.33719450e-1
209,GO:0002181,cytoplasmic translation,2,28,101,2190,3.73089270e-1,7.33719450e-1
209,GO:0006353,"DNA-templated transcription, termination",1,28,37,2190,3.81273924e-1,7.33719450e-1
209,GO:0000054,ribosomal subunit export from nucleus,1,28,38,2190,3.89320524e-1,7.33719450e-1
209,GO:0006970,response to osmotic stress,1,28,40,2190,4.05112076e-1,7.35203397e-1
209,GO:0070647,protein modification by small protein conjugation or removal,2,28,112,2190,4.23876893e-1,7.41784563e-1
209,GO:0019899,enzyme binding,1,28,47,2190,4.57340383e-1,7.72747544e-1
209,GO:0032200,telomere organization,1,28,53,2190,4.98562979e-1,7.94351123e-1
209,GO:0006397,mRNA processing,2,28,130,2190,5.02548670e-1,7.94351123e-1
209,GO:0000910,cytokinesis,1,28,59,2190,5.36757712e-1,8.00995066e-1
209,GO:0048193,Golgi vesicle transport,2,28,143,2190,5.55250419e-1,8.00995066e-1
209,GO:0003735,structural constituent of ribosome,2,28,144,2190,5.59149575e-1,8.00995066e-1
209,GO:0000746,conjugation,1,28,65,2190,5.72139333e-1,8.00995066e-1
209,GO:0016787,hydrolase activity,4,28,334,2190,6.38082822e-1,8.66193269e-1
209,GO:0006354,"DNA-templated transcription, elongation",1,28,82,2190,6.58806520e-1,8.66193269e-1
209,GO:0016887,ATPase activity,2,28,176,2190,6.71741719e-1,8.66193269e-1
209,GO:0003682,chromatin binding,1,28,95,2190,7.13391540e-1,8.96312448e-1
209,GO:0008380,RNA splicing,1,28,101,2190,7.35646232e-1,9.01166634e-1
209,GO:0003677,DNA binding,2,28,219,2190,7.86750982e-1,9.35731050e-1
209,GO:0030234,enzyme regulator activity,1,28,128,2190,8.16788168e-1,9.35731050e-1
209,GO:0005198,structural molecule activity,2,28,239,2190,8.27573586e-1,9.35731050e-1
209,GO:0023052,signaling,1,28,138,2190,8.40248289e-1,9.35731050e-1
209,GO:0007010,cytoskeleton organization,1,28,174,2190,9.02999783e-1,9.83266431e-1
209,GO:0006366,transcription from RNA polymerase II promoter,1,28,302,2190,9.84741196e-1,9.98778993e-1
209,GO:0005739,mitochondrion,1,28,351,2190,9.92732026e-1,9.98778993e-1
209,GO:0012505,endomembrane system,1,28,431,2190,9.97927633e-1,9.98778993e-1
209,GO:0005737,cytoplasm,12,28,1502,2190,9.98778993e-1,9.98778993e-1
210,GO:0002181,cytoplasmic translation,50,52,101,2190,1.28308859e-70,4.36250119e-69
210,GO:0003735,structural constituent of ribosome,51,52,144,2190,1.86339391e-63,3.16776965e-62
210,GO:0005840,ribosome,52,52,191,2190,7.01276795e-59,7.94780367e-58
210,GO:0005198,structural molecule activity,51,52,239,2190,2.33075117e-50,1.98113850e-49
210,GO:0042255,ribosome assembly,13,52,41,2190,1.68989780e-12,1.14913050e-11
210,GO:0042273,ribosomal large subunit biogenesis,15,52,82,2190,1.61109834e-10,9.12955728e-10
210,GO:0005737,cytoplasm,52,52,1502,2190,2.29573042e-9,1.11506906e-8
210,GO:0006364,rRNA processing,17,52,173,2190,1.59979371e-7,6.79912328e-7
210,GO:0070925,organelle assembly,13,52,100,2190,2.48608870e-7,9.39189066e-7
210,GO:0042274,ribosomal small subunit biogenesis,11,52,91,2190,5.14984828e-6,1.75094842e-5
210,GO:0003723,RNA binding,18,52,266,2190,1.71071931e-5,5.28767788e-5
210,GO:0006414,translational elongation,4,52,22,2190,1.50760006e-3,4.27153351e-3
210,GO:0019843,rRNA binding,4,52,26,2190,2.87190719e-3,7.51114189e-3
210,GO:0006417,regulation of translation,5,52,57,2190,1.02104636e-2,2.47968401e-2
210,GO:0016829,lyase activity,1,52,7,2190,1.55025483e-1,3.51391095e-1
210,GO:0015931,nucleobase-containing compound transport,3,52,96,2190,4.00913707e-1,8.51941628e-1
210,GO:0008135,"translation factor activity, RNA binding",1,52,30,2190,5.16061450e-1,9.87601007e-1
210,GO:0003924,GTPase activity,1,52,31,2190,5.27711823e-1,9.87601007e-1
210,GO:0000054,ribosomal subunit export from nucleus,1,52,38,2190,6.01905790e-1,9.87601007e-1
210,GO:0006413,translational initiation,1,52,39,2190,6.11525167e-1,9.87601007e-1
210,GO:0051169,nuclear transport,3,52,134,2190,6.27035966e-1,9.87601007e-1
210,GO:0004518,nuclease activity,1,52,42,2190,6.39035945e-1,9.87601007e-1
210,GO:0031399,regulation of protein modification process,1,52,73,2190,8.32051575e-1,1.00000000e+0
210,GO:0008380,RNA splicing,1,52,101,2190,9.16673437e-1,1.00000000e+0
210,GO:0043167,ion binding,1,52,104,2190,9.22745230e-1,1.00000000e+0
210,GO:0003729,mRNA binding,1,52,111,2190,9.35275336e-1,1.00000000e+0
210,GO:0006310,DNA recombination,1,52,118,2190,9.45805921e-1,1.00000000e+0
210,GO:0005773,vacuole,1,52,118,2190,9.45805921e-1,1.00000000e+0
210,GO:0030234,enzyme regulator activity,1,52,128,2190,9.57992729e-1,1.00000000e+0
210,GO:0006397,mRNA processing,1,52,130,2190,9.60085214e-1,1.00000000e+0
210,GO:0006468,protein phosphorylation,1,52,138,2190,9.67479855e-1,1.00000000e+0
210,GO:0016787,hydrolase activity,2,52,334,2190,9.98258080e-1,1.00000000e+0
210,GO:0005739,mitochondrion,2,52,351,2190,9.98868595e-1,1.00000000e+0
210,GO:0005634,nucleus,1,52,1145,2190,1.00000000e+0,1.00000000e+0
211,GO:0002181,cytoplasmic translation,5,5,101,2190,1.89547580e-7,2.65366612e-6
211,GO:0003735,structural constituent of ribosome,5,5,144,2190,1.15105980e-6,8.05741862e-6
211,GO:0005840,ribosome,5,5,191,2190,4.80852738e-6,2.24397944e-5
211,GO:0005198,structural molecule activity,5,5,239,2190,1.49096324e-5,5.21837132e-5
211,GO:0030234,enzyme regulator activity,4,5,128,2190,5.32732198e-5,1.49165016e-4
211,GO:0031399,regulation of protein modification process,3,5,73,2190,3.38910404e-4,7.90790943e-4
211,GO:0006468,protein phosphorylation,3,5,138,2190,2.22991823e-3,4.45983647e-3
211,GO:0005773,vacuole,2,5,118,2190,2.58641466e-2,4.52622566e-2
211,GO:0019843,rRNA binding,1,5,26,2190,5.80196382e-2,9.02527706e-2
211,GO:0042255,ribosome assembly,1,5,41,2190,9.02467486e-2,1.26345448e-1
211,GO:0005737,cytoplasm,5,5,1502,2190,1.51432536e-1,1.92732319e-1
211,GO:0042273,ribosomal large subunit biogenesis,1,5,82,2190,1.73857033e-1,2.02833205e-1
211,GO:0070925,organelle assembly,1,5,100,2190,2.08563931e-1,2.24607311e-1
211,GO:0003723,RNA binding,1,5,266,2190,4.76965671e-1,4.76965671e-1
212,GO:0002181,cytoplasmic translation,48,49,101,2190,8.07141246e-69,2.98642261e-67
212,GO:0003735,structural constituent of ribosome,47,49,144,2190,1.01678141e-56,1.88104561e-55
212,GO:0005840,ribosome,48,49,191,2190,1.68190556e-52,2.07435020e-51
212,GO:0005198,structural molecule activity,47,49,239,2190,7.66660880e-45,7.09161314e-44
212,GO:0042273,ribosomal large subunit biogenesis,14,49,82,2190,8.16020694e-10,6.03855313e-9
212,GO:0005737,cytoplasm,49,49,1502,2190,7.34957915e-9,4.26650601e-8
212,GO:0042255,ribosome assembly,10,49,41,2190,8.07176813e-9,4.26650601e-8
212,GO:0006364,rRNA processing,17,49,173,2190,5.85612842e-8,2.70845939e-7
212,GO:0070925,organelle assembly,10,49,100,2190,4.66212372e-5,1.91665086e-4
212,GO:0042274,ribosomal small subunit biogenesis,9,49,91,2190,1.29255201e-4,4.78244245e-4
212,GO:0003723,RNA binding,13,49,266,2190,4.25162327e-3,1.43009146e-2
212,GO:0016829,lyase activity,1,49,7,2190,1.46679133e-1,4.52260660e-1
212,GO:0004518,nuclease activity,2,49,42,2190,2.41502736e-1,6.87353940e-1
212,GO:0006417,regulation of translation,2,49,57,2190,3.66715104e-1,9.69175632e-1
212,GO:0006414,translational elongation,1,49,22,2190,3.93625750e-1,9.70943516e-1
212,GO:0008135,"translation factor activity, RNA binding",1,49,30,2190,4.95124640e-1,1.00000000e+0
212,GO:0003924,GTPase activity,1,49,31,2190,5.06577831e-1,1.00000000e+0
212,GO:0006353,"DNA-templated transcription, termination",1,49,37,2190,5.70139693e-1,1.00000000e+0
212,GO:0000054,ribosomal subunit export from nucleus,1,49,38,2190,5.79922859e-1,1.00000000e+0
212,GO:0006413,translational initiation,1,49,39,2190,5.89487812e-1,1.00000000e+0
212,GO:0015931,nucleobase-containing compound transport,2,49,96,2190,6.42202042e-1,1.00000000e+0
212,GO:0030234,enzyme regulator activity,2,49,128,2190,7.92045974e-1,1.00000000e+0
212,GO:0051169,nuclear transport,2,49,134,2190,8.13209285e-1,1.00000000e+0
212,GO:0031399,regulation of protein modification process,1,49,73,2190,8.13621492e-1,1.00000000e+0
212,GO:0006401,RNA catabolic process,1,49,98,2190,8.96564882e-1,1.00000000e+0
212,GO:0008380,RNA splicing,1,49,101,2190,9.03667435e-1,1.00000000e+0
212,GO:0043167,ion binding,1,49,104,2190,9.10291559e-1,1.00000000e+0
212,GO:0003729,mRNA binding,1,49,111,2190,9.24060979e-1,1.00000000e+0
212,GO:0006310,DNA recombination,1,49,118,2190,9.35753463e-1,1.00000000e+0
212,GO:0005773,vacuole,1,49,118,2190,9.35753463e-1,1.00000000e+0
212,GO:0006397,mRNA processing,1,49,130,2190,9.51828855e-1,1.00000000e+0
212,GO:0006468,protein phosphorylation,1,49,138,2190,9.60280700e-1,1.00000000e+0
212,GO:0016787,hydrolase activity,3,49,334,2190,9.86346449e-1,1.00000000e+0
212,GO:0005730,nucleolus,1,49,200,2190,9.91325768e-1,1.00000000e+0
212,GO:0005739,mitochondrion,2,49,351,2190,9.98167991e-1,1.00000000e+0
212,GO:0006366,transcription from RNA polymerase II promoter,1,49,302,2190,9.99362579e-1,1.00000000e+0
212,GO:0005634,nucleus,3,49,1145,2190,1.00000000e+0,1.00000000e+0
213,GO:0002181,cytoplasmic translation,36,40,101,2190,6.86621316e-47,2.40317461e-45
213,GO:0005840,ribosome,39,40,191,2190,3.89727367e-42,6.82022893e-41
213,GO:0003735,structural constituent of ribosome,36,40,144,2190,2.32168665e-40,2.70863443e-39
213,GO:0005198,structural molecule activity,36,40,239,2190,1.20109107e-31,1.05095468e-30
213,GO:0042255,ribosome assembly,14,40,41,2190,9.39227767e-16,6.57459437e-15
213,GO:0042273,ribosomal large subunit biogenesis,17,40,82,2190,4.58049217e-15,2.67195376e-14
213,GO:0070925,organelle assembly,14,40,100,2190,5.98999858e-10,2.99499929e-9
213,GO:0005737,cytoplasm,40,40,1502,2190,2.38295320e-7,1.04254203e-6
213,GO:0006364,rRNA processing,14,40,173,2190,8.26279967e-7,3.21331098e-6
213,GO:0003723,RNA binding,13,40,266,2190,5.37606172e-4,1.88162160e-3
213,GO:0042274,ribosomal small subunit biogenesis,7,40,91,2190,1.03010708e-3,3.27761343e-3
213,GO:0000054,ribosomal subunit export from nucleus,3,40,38,2190,3.06179966e-2,8.93024900e-2
213,GO:0006414,translational elongation,2,40,22,2190,5.97048787e-2,1.60743904e-1
